variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,peak_lift,selection_score,selected
city_area_weighted_rainfall,city_area_weighted_rainfall_lag14,14,0.17020447927060306,0.1762618945116746,0.179300383041393,0.10378252796438289,0.33344848296826074,0.16424594021906802,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag18,18,0.16246526334094888,0.17384863128688122,0.18021988653755044,0.1105101993018077,0.35380672056733625,0.16200920746920958,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag17,17,0.16090865383160335,0.17024310712351293,0.16903775246807654,0.11778093818029473,0.3774199985542669,0.1592669385989976,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag12,12,0.15225592710158967,0.15937908337191828,0.1342667233116814,0.1362165061767323,0.4384304432196954,0.148885468830803,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag11,11,0.1421982779529169,0.1507497738797136,0.12072215822574069,0.1285900757995198,0.41424824382745673,0.13890190606965938,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag10,10,0.12828368992546835,0.13529459784748799,0.11539833019712935,0.11996451200131439,0.3868010339266956,0.1270104719664959,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag9,9,0.11508872984977495,0.11550984753169631,0.096994245834511425,0.09406619929318896,0.30356339242097785,0.10879886867683429,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag8,8,0.10316528935700206,0.10025952118756426,0.05805016810612852,0.06980324317916982,0.22546115376299597,0.08853375146641262,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag7,7,0.07498756287045112,0.07637338635947769,0.0454913639842272,0.06073490631394475,0.19634243482153516,0.06760180025443337,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag1,1,0.04791610030887867,0.054587190567997816,0.07851987465118089,0.055398577368151986,0.18002763256561963,0.05739108548831858,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag6,6,0.06307868475560159,0.06425556612507052,0.02768542540864646,0.04958931325180727,0.16045119060635402,0.054524412418997636,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag5,5,0.05332979285295284,0.04867481545208046,0.03373966580300146,0.012068630223450534,0.0390833010647577,0.04187405666818227,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag2,2,0.022541151918847063,0.027381959245886746,0.048844919549601414,0.018370804452316158,0.05964758329549638,0.02870418168877267,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag4,4,0.02567542638418396,0.015180218241312403,0.002194839518148676,0.019551392067013215,0.06337073061584542,0.016990750660786588,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag3,3,0.0058182795313847825,0.0016134369338078691,0.031495647540335035,0.019043213173772514,0.061777225278459955,0.01175350016287896,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag13,13,0.3716518099182167,0.39611138841320354,0.3827579838192517,0.3263648411834434,1.0495217067516298,0.37559165932339206,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag14,14,0.3684403509138518,0.3880241684518746,0.3769919844899513,0.275904505256859,0.8864684691679691,0.36312469526521945,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag12,12,0.35122914862114574,0.37463863620489785,0.33604542737054244,0.33298601643609815,1.07175856157511,0.3536921226895071,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag15,15,0.35223116780457325,0.37204564194886774,0.38813868510737115,0.2419043919917081,0.7765403781499347,0.34965511717273823,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag16,16,0.34277290646181796,0.36173147659064564,0.37159519260778257,0.24787945019472943,0.7950161429386089,0.34084721282883623,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag11,11,0.33640862592188286,0.36193796325253735,0.31745887594393934,0.32636609582445036,1.051376485734474,0.339975734248561,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag17,17,0.3209215099856173,0.33554552944200694,0.3189566297315536,0.23723955658421536,0.7602159946778931,0.3131717355102653,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag18,18,0.3098898523375025,0.32437848319953877,0.333139155750579,0.21969600650386145,0.7033732999103526,0.30609531341032864,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag10,10,0.3051342723010904,0.32730964359122056,0.2862062917170825,0.2842000631374574,0.9163449789654574,0.305923569356001,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag19,19,0.30017335095173525,0.3163790556008027,0.2966000045282461,0.24742372342041546,0.7914403881111941,0.2972274358962254,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag9,9,0.2846936077190689,0.3026712796116337,0.2809217808990166,0.21393389150425657,0.6903914299170155,0.2795284157473435,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag20,20,0.26145579087890713,0.2765834954218114,0.26747985227464394,0.2131061597945383,0.6810599861485408,0.2606421616376859,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag8,8,0.2573737066491155,0.27380834642273394,0.23762550140962663,0.18379000414353108,0.5936329672235454,0.24802128473734814,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag7,7,0.22441813927181156,0.24342500467443728,0.22152834991098025,0.13104336399859742,0.4236340303708202,0.216044423702368,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag6,6,0.20081735251026547,0.21807023273977558,0.18260961436961473,0.15852849641665198,0.5129348304805585,0.19663082955745637,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag5,5,0.15190103505381156,0.16640484085819923,0.1458471504071954,0.09733776664215378,0.3152206312497064,0.14724369845944338,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag4,4,0.10326880960643102,0.11511656088666358,0.08600666584755329,0.07141500139719267,0.2314730735501136,0.09887976949664842,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag3,3,0.059363674704145095,0.06689272080923689,0.035974291537304436,0.032420672592829394,0.10517443540064433,0.053034935212643075,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag1,1,0.024759508682396212,0.02176066279701941,0.023675080902698757,0.02475211785687647,0.08043645503076546,0.023744862428017988,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag2,2,0.007453132585773111,0.013857738780097287,0.0149449964270486,0.004557191008443759,0.014796599184467876,0.01045724641171167,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag5,5,0.37042947888751976,0.3864421821854782,0.3530287698216641,0.2546797431336194,0.8247601325553657,0.3554027027532262,TRUE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag6,6,0.35678510997083024,0.37615169129123294,0.35236989274641267,0.2552315064923774,0.8258271058325456,0.3474812101728898,TRUE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag4,4,0.3649214408466391,0.3753533941746455,0.33971703449132223,0.2450874342816359,0.7943869010168989,0.3460204545587604,TRUE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag3,3,0.35255954456827676,0.36262496319549425,0.32260117028636515,0.24743084401309687,0.8026791924119794,0.3348246345563275,TRUE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag7,7,0.3401511946385785,0.3624619528575956,0.3450117850646532,0.23644752160797491,0.7643822120790682,0.33317831668916037,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag2,2,0.3285945024078368,0.33624826849222256,0.3033591552720699,0.24175742404061218,0.7849545242363858,0.3138127052528246,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag8,8,0.31384235123612536,0.3353861684020455,0.3112308610439171,0.2303722123148493,0.7440912821417,0.3081455882625542,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag1,1,0.309158942526905,0.31310750911423285,0.2639064838905647,0.2552755843771169,0.8295638846653494,0.29427280257893373,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag9,9,0.28898582369894893,0.31194106386697135,0.31069472354445854,0.20768773716178704,0.6702343078337913,0.28880564767702377,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag10,10,0.26146157524314284,0.2856700247957096,0.289253914583988,0.21514869638957565,0.693702968595881,0.2681399274728327,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag11,11,0.2334854543508232,0.25598648802332374,0.27927878384016297,0.20121313418315226,0.6482007794291712,0.24529627193995257,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag12,12,0.2031282489079633,0.22065087869277325,0.2425084525641356,0.170677257855973,0.5493468288880426,0.21201534750551093,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag13,13,0.17145786991409742,0.1842500764197735,0.23165088588105476,0.1427040826461113,0.4589067611834452,0.1835343088564123,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag14,14,0.13907300572341408,0.15051316847221238,0.1971936520048746,0.12002013758580238,0.3856191743998952,0.15169723294441206,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag15,15,0.09425076028818521,0.10116464899147941,0.15602442282841505,0.06904766616724453,0.22165079476960706,0.1051409918935429,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag16,16,0.04831872112135012,0.05207297284954227,0.11656483811904436,0.031757412254290095,0.10185457227502569,0.06071972930115687,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag20,20,0.06640396701125081,0.07004532298628642,0.05252929882047806,0.029110898851080636,0.09303470330449914,0.0592225133874357,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag19,19,0.040009407282349925,0.04547129121889734,0.005173275839421019,0.03738118769867819,0.11957213019973523,0.03441032268890595,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag18,18,0.028822153541940454,0.03152289535239006,0.016863250370410036,0.041680935246340194,0.13344465111312703,0.02930944346266432,FALSE
city_area_weighted_temp_c,city_area_weighted_temp_c_lag17,17,0.002792587369133155,0.0042055461573651445,0.04909061790113379,0.006816396322129374,0.021842620091164413,0.013102876307031918,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag1,1,0.2610853780942835,0.25507327413418873,0.3048937880138821,0.16796815188559028,0.5458426940345549,0.25477481559850057,TRUE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag20,20,0.2514742468147443,0.271274401373626,0.24208409823485252,0.22771777333478097,0.7277568310666801,0.2527161842954749,TRUE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag19,19,0.23574737653712924,0.25627198936241147,0.22528893999817473,0.2247219778398791,0.7188237525357105,0.23890356025593668,TRUE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag2,2,0.24045552540062168,0.22831646802195124,0.264401541292435,0.13072288378924463,0.42443999205695643,0.22568097080183036,TRUE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag18,18,0.20735090020787356,0.232934104149144,0.2001004115466647,0.21628364978598266,0.692448382961361,0.21564229998811948,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag3,3,0.2184817977269564,0.2036978216494341,0.25065787481275065,0.12015741692293636,0.3897972334259298,0.20622191291120753,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag17,17,0.17695218546177996,0.20315145813893248,0.15532492026726516,0.21006404816730412,0.6731341585773337,0.18616899386644173,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag4,4,0.19725795903614188,0.17773558832337408,0.21925351327629283,0.09263802727836966,0.3002619684876012,0.18047983368421744,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag16,16,0.14536407574491497,0.17653065437406312,0.11007593695674699,0.1949052227318825,0.6251135310844077,0.15576089133888363,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag5,5,0.1710798241639777,0.14520508360244855,0.2138518665285721,0.047753574675642736,0.15464616120835054,0.15356263033154463,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag6,6,0.16292964426163803,0.13378955688387684,0.21240297194245153,0.028135244252771946,0.09103440116875786,0.14397360138998316,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag15,15,0.10674308549962032,0.1389243475787041,0.08779987739210421,0.17606994005936832,0.5652043631401323,0.12362442640183821,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag7,7,0.12821271775198945,0.09847553510815638,0.17877940322945132,0.0035858517811300657,0.011592260728084655,0.11072478191511458,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag14,14,0.0885094418361959,0.11995392783539134,0.05576248226330079,0.17073372996273106,0.5485596115019342,0.10433301263391814,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag8,8,0.09488751609713493,0.06545813562746507,0.1489785186863259,0.008346374530467682,0.026958392544383845,0.08392771905495508,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag13,13,0.05544381392975786,0.08739012096179548,0.025271543722469612,0.13752797946447343,0.4422614862289215,0.0718005026253772,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag9,9,0.06267573787807146,0.0324257762168495,0.11411916734033875,0.03607877797488164,0.1164307297798975,0.06003646455093407,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag10,10,0.03343620019348604,0.002871009639945716,0.06972127046846949,0.054859704123939874,0.17688389601324195,0.034942262399345746,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag12,12,0.01976797424210625,0.04912226513650952,0.004742629027706659,0.07717432140851165,0.24839553497695344,0.034461354055031763,FALSE
city_area_weighted_u_component_of_wind_10m,city_area_weighted_u_component_of_wind_10m_lag11,11,0.005525991711153333,0.024147009472601563,0.04240399980922595,0.06558677246166512,0.21128539763975734,0.027739100442691792,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag1,1,0.3082971442879651,0.3095190571949526,0.3172102030034029,0.2199633463261109,0.7148104221053557,0.29811159992765446,TRUE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag2,2,0.2902296946764937,0.2899360902711087,0.29036055125928145,0.19827899228352508,0.6437857815853887,0.27719099272473735,TRUE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag3,3,0.2725343002324751,0.2712693482127793,0.28761863675475,0.1925109547649429,0.6245160681259191,0.26395123350807637,TRUE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag4,4,0.25647410962697265,0.24998391640739287,0.26534126540818725,0.15627561856051117,0.5065265985794187,0.24189903820567046,TRUE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag20,20,0.21927391657645753,0.23884165204164348,0.21974792239583546,0.18369663452743026,0.5870709109174302,0.22050212952812046,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag5,5,0.23750609702600256,0.22683950308641684,0.2480263369469324,0.12117700401165046,0.3924221092291426,0.21944232116272985,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag6,6,0.22289471910378633,0.212225260019359,0.25004116598946846,0.12760884028572209,0.4128911856993268,0.21133136668025423,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag19,19,0.20240311604472125,0.22225271259613838,0.19736513038422007,0.2054727060810088,0.657250630540434,0.20849137825511274,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag18,18,0.18076173457189917,0.1994752615182577,0.1703479529251591,0.18807062339154618,0.602122255571843,0.18602120940602584,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag7,7,0.19253796601669293,0.18155421497943125,0.22647660735693967,0.10224167538924644,0.33052458125768996,0.18288278463094595,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag8,8,0.1606703538610628,0.14848209968551843,0.19685093203728118,0.07293274793236147,0.23556930508704435,0.15136887004250396,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag17,17,0.14522171914325893,0.16262238619548738,0.11103856192898835,0.16132986749385508,0.5169692080029504,0.14657117016068585,FALSE
city_area_weighted_v_component_of_wind_10m,city_area_weighted_v_component_of_wind_10m_lag9,9,0.13249381251762132,0.11682468521071133,0.16947412866653572,0.029144674638059392,0.09405351089589507,0.11979709165642553,FALSE
